,GAZP.ME,LKOH.ME,ROSN.ME
2022-07-11,272.073951581606,4510.575784072362,404.89468872999885
2022-07-12,272.23411445118296,4513.39557775656,405.0519469493697
2022-07-13,272.39437160448176,4516.2171342393,405.2092662467153
2022-07-14,272.55472309700485,4519.040454622601,405.36664664575784
2022-07-15,272.7151689842873,4521.865540009167,405.5240881702288
2022-07-18,272.87570932189686,4524.692391502392,405.68159084386895
2022-07-19,273.03634416543395,4527.52101020636,405.8391546904281
2022-07-20,273.19707357053176,4530.351397225847,405.99677973366533
2022-07-21,273.35789759285626,4533.183553666318,406.15446599734906
2022-07-22,273.5188162881061,4536.017480633929,406.3122135052569
2022-07-25,273.6798297120128,4538.853179235528,406.47002228117566
2022-07-26,273.84093792034065,4541.690650578655,406.62789234890136
2022-07-27,274.0021409688868,4544.529895771542,406.7858237322393
2022-07-28,274.16343891348123,4547.370915923115,406.9438164550041
2022-07-29,274.32483180998673,4550.2137121429905,407.1018705410195
2022-08-01,274.4863197142991,4553.058285541481,407.2599860141185
2022-08-02,274.6479026823469,4555.904637229593,407.4181628981435
2022-08-03,274.8095807700917,4558.752768319027,407.57640121694607
2022-08-04,274.97135403352803,4561.602679922179,407.73470099438697
2022-08-05,275.1332225286833,4564.45437315214,407.89306225433637
2022-08-08,275.29518631161795,4567.307849122696,408.05148502067357
2022-08-09,275.45724543842545,4570.163108948331,408.2099693172873
2022-08-10,275.6193999652322,4573.0201537442235,408.36851516807536
2022-08-11,275.7816499481978,4575.878984626252,408.52712259694505
2022-08-12,275.9439954435148,4578.73960271099,408.6857916278128
2022-08-15,276.1064365074087,4581.602009115712,408.84452228460447
2022-08-16,276.2689731961384,4584.466204958387,409.00331459125505
2022-08-17,276.4316055659957,4587.332191357686,409.16216857170895
2022-08-18,276.59433367330564,4590.199969432978,409.32108424991986
2022-08-19,276.7571575744263,4593.069540304333,409.4800616498507
2022-08-22,276.92007732574905,4595.940905092519,409.6391007954738
2022-08-23,277.0830929836984,4598.814064919006,409.7982017107706
2022-08-24,277.2462046047321,4601.689020905967,409.9573644197322
2022-08-25,277.4094122453411,4604.5657741762725,410.1165889463587
2022-08-26,277.57271596204964,4607.444325853498,410.2758753146597
2022-08-29,277.73611581141523,4610.324677061921,410.43522354865405
2022-08-30,277.8996118500287,4613.20682892652,410.5946336723699
2022-08-31,278.06320413451414,4616.090782572978,410.75410570984485
2022-09-01,278.22689272152894,4618.976539127683,410.9136396851257
2022-09-02,278.39067766776395,4621.864099717726,411.0732356222687
2022-09-05,278.5545590299434,4624.7534654709025,411.23289354533944
2022-09-06,278.7185368648247,4627.644637515712,411.39261347841267
2022-09-07,278.882611229199,4630.537616981362,411.55239544557276
2022-09-08,279.04678217989056,4633.432404997763,411.71223947091323
2022-09-09,279.21104977375734,4636.329002695535,411.87214557853713
2022-09-12,279.3754140676906,4639.227411206002,412.0321137925567
2022-09-13,279.5398751186152,4642.1276316611975,412.19214413709363
2022-09-14,279.7044329834895,4645.029665193861,412.352236636279
2022-09-15,279.86908771930524,4647.93351293744,412.5123913142532
2022-09-16,280.0338393830879,4650.839176026094,412.67260819516605
2022-09-19,280.1986880318965,4653.746655594686,412.83288730317673
2022-09-20,280.3636337228235,4656.655952778792,412.9932286624538
2022-09-21,280.52867651299516,4659.5670687146985,413.15363229717525
2022-09-22,280.6938164595713,4662.4800045394,413.31409823152836
2022-09-23,280.8590536197453,4665.394761390604,413.47462648970986
2022-09-26,281.0243880507443,4668.311340406727,413.6352170959259
2022-09-27,281.1898198098291,4671.229742726899,413.79587007439204
2022-09-28,281.35534895429424,4674.149969490961,413.9565854493332
2022-09-29,281.520975541468,4677.072021839466,414.1173632449837
2022-09-30,281.6866996287123,4679.995900913684,414.27820348558737
2022-10-03,281.85252127342295,4682.921607855593,414.4391061953973
2022-10-04,282.0184405330295,4685.849143807888,414.60007139867616
2022-10-05,282.18445746499526,4688.778509913978,414.7610991196959
2022-10-06,282.35057212681744,4691.709707317987,414.92218938273805
2022-10-07,282.516784576027,4694.642737164752,415.0833422120934
2022-10-10,282.68309487018894,4697.5776005998305,415.2445576320623
2022-10-11,282.849503066902,4700.514298769491,415.40583566695454
