,SBER.ME,VTBR.ME,TCSG.ME
2022-05-25,125.30043506894475,0.019144793145589017,2251.694256198193
2022-05-26,125.14301775079063,0.01911717779547237,2251.4171152353856
2022-05-27,124.62824792149131,0.019033985512287556,2241.5511438086633
2022-05-30,124.48292522450633,0.01899470443391068,2242.5040399177037
2022-05-31,124.1786275392388,0.01893875397612173,2237.5542635469096
2022-06-01,123.87957600322409,0.01888093420179933,2234.3635371939886
2022-06-02,123.61088933371079,0.018830691565234828,2232.3872815024984
2022-06-03,123.35410648673519,0.0187793613709619,2229.438752020018
2022-06-06,123.0755742601995,0.018726865188750087,2226.752047663837
2022-06-07,122.82232495782966,0.01867733846681382,2224.374742055286
2022-06-08,122.55081849702171,0.01862603345922417,2221.4367450659693
2022-06-09,122.29206223443519,0.018576068847018328,2218.914865881991
2022-06-10,122.02971030023303,0.018526113551350906,2216.276006775499
2022-06-13,121.76806417709324,0.018476037853569688,2213.6163643422824
2022-06-14,121.50554546763371,0.01842611703638543,2210.992432528021
2022-06-15,121.24563574149722,0.018376437095282087,2208.369578876048
2022-06-16,120.9841802116443,0.018326686101575475,2205.7211738760625
2022-06-17,120.72467562791837,0.018277191449274224,2203.1093645249343
2022-06-20,120.46480591760495,0.018227750075060004,2200.4746589479396
2022-06-21,120.20600221917577,0.018178469294147664,2197.854833158825
