Date,WMT,COST,TGT
2016-04-04,19.379005432128903,133.08079528808594,61.67096710205078
2016-04-05,19.24999618530273,131.61273193359375,61.5211067199707
2016-04-06,19.362173080444336,132.2708282470703,61.57357025146485
2016-04-07,19.1322078704834,128.27154541015625,61.12395477294922
2016-04-08,19.08733940124512,127.9509506225586,60.606929779052734
2016-04-11,18.902244567871094,125.75723266601562,59.775150299072266
2016-04-12,19.29486656188965,126.99755859375,60.531986236572266
2016-04-13,19.393022537231445,128.14495849609375,61.11647415161133
2016-04-14,19.29486656188965,127.74000549316406,61.28132247924805
2016-04-15,19.367786407470703,129.23336791992188,61.89575958251953
2016-04-18,19.59214782714844,129.3430633544922,62.51024627685547
2016-04-19,19.56689453125,129.66368103027344,62.92988204956055
2016-04-20,19.40985107421875,128.87059020996094,62.09809112548828
2016-04-21,19.202322006225582,127.75691223144533,62.00817108154297
2016-04-22,19.272438049316406,126.49132537841795,61.693477630615234
2016-04-25,19.48277473449707,127.83281707763672,61.89575958251953
2016-04-26,19.43509101867676,128.7524871826172,61.89575958251953
2016-04-27,19.4687442779541,128.43092346191406,62.412845611572266
2016-04-28,19.325727462768555,128.1516876220703,60.94411087036133
2016-04-29,18.75360107421875,125.35071563720705,59.57281494140625
2016-05-02,18.95553207397461,127.72004699707033,60.037410736083984
2016-05-03,18.790054321289062,128.12623596191406,59.94000625610352
2016-05-04,18.84334754943848,128.21092224121094,59.73016357421875
2016-05-05,18.84895896911621,125.10525512695312,58.54621887207031
2016-05-06,19.14061737060547,123.92053985595705,59.00331878662109
2016-05-09,19.33694076538086,125.73993682861328,59.89501190185547
2016-05-10,19.292064666748047,126.56075286865234,59.9849739074707
2016-05-11,18.760957717895508,124.49600982666016,56.72531127929688
2016-05-12,18.885257720947266,124.1574935913086,56.65037155151367
2016-05-13,18.345687866210938,122.27889251708984,55.36150360107422
2016-05-16,18.650785446166992,123.3705596923828,56.33552932739258
2016-05-17,18.390884399414062,121.51730346679688,55.580474853515625
2016-05-18,17.840003967285156,119.5625,51.34455108642578
2016-05-19,19.54914283752441,120.75567626953124,50.63477325439453
2016-05-20,19.73559188842773,120.74722290039062,51.84288024902344
2016-05-23,19.63389205932617,120.17184448242188,51.291690826416016
2016-05-24,19.842945098876957,120.64564514160156,51.86554336547852
2016-05-25,19.91073989868164,122.31271362304688,52.31103897094727
2016-05-26,20.01526641845703,126.6876983642578,52.03166961669922
2016-05-27,19.987016677856445,126.15460205078124,52.02411651611328
2016-05-31,19.99549674987793,125.89218139648438,51.93349838256836
2016-06-01,19.91638946533203,129.0655975341797,51.65411376953125
2016-06-02,20.04351806640625,128.21092224121094,51.586185455322266
2016-06-03,20.020923614501957,128.38018798828125,51.83534622192383
2016-06-06,20.071765899658203,128.8286590576172,51.95614242553711
2016-06-07,20.06612205505371,129.15016174316406,51.525760650634766
2016-06-08,20.136743545532227,129.78488159179688,51.81270217895508
2016-06-09,20.083065032958984,130.36029052734375,51.11048889160156
2016-06-10,20.09719657897949,131.05421447753906,51.25394058227539
2016-06-13,19.92486572265625,131.12185668945312,50.50642776489258
2016-06-14,20.04351806640625,131.900390625,50.39315414428711
2016-06-15,20.09154510498047,131.0457000732422,50.7933349609375
2016-06-16,20.14239883422852,132.36587524414062,50.57437133789063
2016-06-17,20.04351806640625,131.91737365722656,50.9670295715332
2016-06-20,20.08589172363281,132.41664123535156,51.33699417114258
2016-06-21,20.18759536743164,133.02589416503906,51.571083068847656
2016-06-22,20.26951789855957,133.80442810058594,51.99391174316406
2016-06-23,20.368396759033203,132.8820343017578,52.68856048583984
2016-06-24,20.32884407043457,131.6381072998047,52.3638916015625
2016-06-27,20.198894500732425,130.53799438476562,52.43938827514648
2016-06-28,20.20172691345215,131.67193603515625,52.65836715698242
2016-06-29,20.4700984954834,132.9243621826172,52.85468292236328
2016-06-30,20.628297805786133,132.8905029296875,52.718780517578125
2016-07-01,20.568979263305664,132.10350036621094,52.89244842529297
2016-07-05,20.66219711303711,131.37574768066406,52.65836715698242
2016-07-06,20.85429954528809,132.01889038085938,53.23977279663086
2016-07-07,20.77237701416016,138.5263214111328,52.92262649536133
2016-07-08,20.85995101928711,139.99876403808594,53.84382247924805
2016-07-11,20.922100067138672,141.0819549560547,54.772552490234375
2016-07-12,20.69892692565918,140.70956420898438,55.512508392333984
2016-07-13,20.797800064086918,141.13267517089844,55.24824142456055
2016-07-14,20.82039833068848,141.26808166503906,55.4898681640625
2016-07-15,20.81192398071289,140.81959533691406,55.15008544921875
2016-07-18,20.85995101928711,141.7504119873047,55.8447494506836
2016-07-19,20.80910301208496,142.26661682128906,55.837196350097656
2016-07-20,20.845823287963867,142.19895935058594,56.23737335205078
2016-07-21,20.769546508789062,141.3611602783203,56.13166046142578
2016-07-22,20.778024673461918,141.71656799316406,56.569610595703125
2016-07-25,20.83452415466309,142.13966369628906,57.61160659790039
2016-07-26,20.82887077331543,141.8012237548828,57.55119705200195
2016-07-27,20.71305084228516,140.59954833984375,56.81879425048828
2016-07-28,20.690448760986328,140.768798828125,56.4714469909668
2016-07-29,20.61417388916016,141.50503540039062,56.879207611083984
2016-08-01,20.842998504638672,141.79270935058594,57.01510620117188
2016-08-02,20.65937805175781,140.89569091796875,55.7918815612793
2016-08-03,20.605697631835938,140.57424926757812,55.9504508972168
2016-08-04,20.707399368286133,140.9380340576172,55.98066711425781
2016-08-05,20.83734703063965,141.91122436523438,56.584720611572266
2016-08-08,20.718698501586918,141.6573028564453,56.63001251220703
2016-08-09,20.77520179748535,142.046630859375,54.82541275024414
2016-08-10,21.034034729003903,142.79330444335938,55.15763854980469
2016-08-11,20.99137306213379,142.44546508789062,55.88249969482422
2016-08-12,21.016969680786133,143.4296417236328,57.24163818359375
2016-08-15,20.854841232299805,143.16659545898438,57.48516845703125
2016-08-16,20.732540130615234,142.8950958251953,57.44712448120117
2016-08-17,20.74390411376953,142.51327514648438,53.75582885742188
2016-08-18,21.13358688354492,142.33506774902344,53.50467300415039
2016-08-19,20.70978164672852,142.56419372558594,53.36768341064453
2016-08-22,20.67849349975586,142.4962921142578,53.57314682006836
2016-08-23,20.470853805541992,142.0041961669922,54.075477600097656
2016-08-24,20.544809341430664,142.182373046875,54.593017578125
2016-08-25,20.257532119750977,139.88299560546875,53.892822265625
2016-08-26,20.23476791381836,139.0938262939453,53.5427131652832
2016-08-29,20.30872917175293,139.1362762451172,54.075477600097656
2016-08-30,20.28312873840332,137.42233276367188,53.57314682006836
2016-08-31,20.320098876953125,137.53260803222656,53.42095184326172
2016-09-01,20.71830940246582,132.54347229003906,53.717769622802734
2016-09-02,20.621604919433597,134.04525756835938,53.892822265625
2016-09-06,20.76382064819336,134.11309814453125,53.35244369506836
2016-09-07,20.49645233154297,132.05978393554688,53.50467300415039
2016-09-08,20.43103790283203,130.2185821533203,52.86534881591797
2016-09-09,19.995847702026367,127.86823272705078,52.515235900878906
2016-09-12,20.46232032775879,128.70822143554688,52.74356842041016
2016-09-13,20.325788497924805,127.90216064453124,52.46958923339844
2016-09-14,20.342857360839844,127.85975646972656,51.90635681152344
2016-09-15,20.59316062927246,129.53976440429688,52.67506408691406
2016-09-16,20.72684669494629,129.26824951171875,52.6903076171875
2016-09-19,20.504993438720703,128.79315185546875,52.431522369384766
2016-09-20,20.470853805541992,129.11557006835938,52.22603988647461
2016-09-21,20.533428192138672,129.56521606445312,52.87295913696289
2016-09-22,20.55618476867676,129.94703674316406,52.18035888671875
2016-09-23,20.57893943786621,129.42100524902344,52.340179443359375
2016-09-26,20.371299743652344,128.2840118408203,51.16050720214844
2016-09-27,20.5732479095459,127.65611267089844,51.97488784790039
2016-09-28,20.41964530944824,126.77367401123048,51.61715316772461
2016-09-29,20.1181583404541,125.14456176757812,51.5410385131836
2016-09-30,20.51351928710937,129.4040069580078,52.27169418334961
2016-10-03,20.482223510742188,128.13124084472656,52.27169418334961
2016-10-04,20.408279418945312,127.6815948486328,52.24887847900391
2016-10-05,20.38551902770996,127.25732421875,51.55628204345703
2016-10-06,19.728477478027344,126.82456970214844,52.06620407104492
2016-10-07,19.540752410888672,127.26578521728516,52.54570388793945
2016-10-10,19.335952758789062,127.5118637084961,52.40869522094727
2016-10-11,19.168132781982425,128.13124084472656,52.05098724365234
2016-10-12,19.188045501708984,127.6645736694336,51.64760971069336
2016-10-13,19.40706443786621,127.46099090576172,51.67042922973633
2016-10-14,19.46964263916016,127.40154266357422,51.8378791809082
2016-10-17,19.40422248840332,126.17125701904295,51.17572021484375
2016-10-18,19.58910369873047,126.51911926269533,51.2670783996582
2016-10-19,19.594789505004883,126.80763244628906,51.39644241333008
2016-10-20,19.54927635192871,127.3082046508789,51.53344345092773
2016-10-21,19.438352584838867,126.40036010742188,51.92921447753906
2016-10-24,19.68012237548828,129.0730743408203,51.9520378112793
2016-10-25,19.728477478027344,128.1143341064453,51.71611022949219
2016-10-26,19.793895721435547,128.10581970214844,52.20318603515625
2016-10-27,19.862157821655277,128.0039825439453,51.464942932128906
2016-10-28,19.90766716003418,127.07064819335938,52.38588333129883
2016-10-31,19.91620635986328,125.46698760986328,52.30976104736328
2016-11-01,19.71141242980957,124.44029235839844,51.58671569824219
2016-11-02,19.75406837463379,124.49137115478516,51.9520378112793
2016-11-03,19.805269241333008,122.94237518310548,50.74190139770508
2016-11-04,19.671594619750977,121.0614013671875,50.63535690307617
2016-11-07,19.847936630249023,122.16786193847656,51.39644241333008
2016-11-08,19.85078430175781,124.33818817138672,51.0311393737793
2016-11-09,20.22339630126953,124.9339599609375,52.37063217163086
2016-11-10,20.305879592895508,124.85734558105467,53.68732452392578
2016-11-11,20.26036834716797,127.12134552001952,54.30379867553711
2016-11-14,20.049894332885746,129.3682098388672,55.39373397827149
2016-11-15,20.314414978027344,128.64476013183594,54.83341979980469
2016-11-16,20.305879592895508,129.48739624023438,58.3564682006836
2016-11-17,19.68012237548828,128.68734741210938,58.4332160949707
2016-11-18,19.4952335357666,127.97240447998048,58.479251861572266
2016-11-21,19.731321334838867,128.6617889404297,58.724853515625
2016-11-22,19.94465065002441,129.93844604492188,59.76872634887695
2016-11-23,20.14659881591797,129.02774047851562,60.236942291259766
2016-11-25,20.26036834716797,129.2660675048828,60.33671951293945
2016-11-28,20.248998641967773,128.7298583984375,59.65359878540039
2016-11-29,20.300195693969727,128.9256134033203,60.18321990966797
2016-11-30,20.03282356262207,127.75963592529295,59.2851791381836
2016-12-01,20.10109138488769,129.1469268798828,59.73036575317383
2016-12-02,20.160816192626957,129.44482421875,59.822452545166016
2016-12-05,19.893451690673828,129.1724853515625,59.085636138916016
2016-12-06,20.012914657592773,128.52561950683594,58.92443084716797
2016-12-07,20.224897384643555,130.9427490234375,59.07794952392578
2016-12-08,20.150415420532227,134.1259002685547,59.745697021484375
2016-12-09,20.0759391784668,135.9217071533203,59.40031814575195
2016-12-12,20.531423568725582,136.45794677734375,58.90139389038086
2016-12-13,20.56866455078125,135.9813232421875,59.61523818969727
2016-12-14,20.4368896484375,135.31753540039062,59.246803283691406
2016-12-15,20.36240768432617,136.27069091796875,59.085636138916016
2016-12-16,20.33375740051269,136.5260467529297,58.90907669067383
2016-12-19,20.505640029907227,139.12191772460938,59.13167572021485
2016-12-20,20.57439613342285,139.46237182617188,59.59986114501953
2016-12-21,20.40824508666992,138.76446533203125,59.20074462890625
2016-12-22,19.935562133789062,137.93890380859375,56.59877395629883
2016-12-23,19.921239852905277,137.9473876953125,56.4145736694336
2016-12-27,19.96707534790039,137.921875,56.56807708740234
2016-12-28,19.85535049438477,137.0366668701172,55.90030670166016
2016-12-29,19.841026306152344,137.1388702392578,55.73911285400391
2016-12-30,19.800922393798828,136.27069091796875,55.43976593017578
2017-01-03,19.669151306152344,135.94729614257812,55.838897705078125
2017-01-04,19.783735275268555,135.97283935546875,56.65250396728516
2017-01-05,19.826696395874023,138.65379333496094,55.693058013916016
2017-01-06,19.5545597076416,138.58572387695312,54.83341979980469
2017-01-09,19.683469772338867,137.00270080566406,54.82573318481445
2017-01-10,19.54596519470215,137.5899658203125,54.82573318481445
2017-01-11,19.63190460205078,137.48782348632812,54.96388244628906
2017-01-12,19.471481323242188,137.76866149902344,54.68757629394531
2017-01-13,19.23084259033203,137.76014709472656,53.87399291992188
2017-01-17,19.600391387939453,139.41983032226562,54.44965362548828
2017-01-18,19.511587142944336,139.81126403808594,51.31039047241211
2017-01-19,19.371212005615234,139.326171875,50.18975830078125
2017-01-20,19.245166778564453,139.78578186035156,49.19963836669922
2017-01-23,19.09333610534668,138.73886108398438,49.00775146484375
2017-01-24,19.30819320678711,139.3006591796875,49.43757629394531
2017-01-25,19.162086486816406,139.70066833496094,49.89042663574219
2017-01-26,19.116254806518555,139.64109802246094,49.25336456298828
2017-01-27,18.80973052978516,137.93035888671875,48.89262771606445
2017-01-30,19.027448654174805,138.9431915283203,49.21498489379883
2017-01-31,19.11911964416504,139.5389862060547,49.4913215637207
2017-02-01,18.9730224609375,137.76014709472656,48.86958694458008
2017-02-02,19.1076602935791,143.11361694335938,48.87726211547852
2017-02-03,19.05036735534668,143.25828552246094,48.93100357055664
2017-02-06,19.02171897888184,142.16036987304688,48.677711486816406
2017-02-07,19.162086486816406,142.5774383544922,48.79283142089844
2017-02-08,19.425642013549805,143.7294921875,49.71388626098633
2017-02-09,19.789459228515625,145.89712524414062,50.97268295288086
2017-02-10,19.485801696777344,146.78469848632812,50.45073699951172
2017-02-13,19.414182662963867,146.7505645751953,50.20287322998047
2017-02-14,19.669151306152344,148.1757049560547,50.85353469848633
2017-02-15,19.67774200439453,149.34487915039062,50.930999755859375
2017-02-16,19.72930335998535,149.9849090576172,50.50496292114258
2017-02-17,19.872541427612305,150.07879638671875,50.96198272705078
2017-02-21,20.468406677246094,151.0004425048828,51.28732299804688
2017-02-22,20.54288673400879,150.63352966308594,51.07817077636719
2017-02-23,20.428298950195312,150.0702667236328,50.33454132080078
2017-02-24,20.737688064575195,151.529541015625,51.51971054077149
2017-02-27,20.551485061645508,151.58070373535156,51.829551696777344
2017-02-28,20.31944274902344,151.2052459716797,45.5241584777832
2017-03-01,20.18192672729492,151.7855987548828,44.79604721069336
2017-03-02,20.270734786987305,151.887939453125,44.88897705078125
2017-03-03,20.061613082885746,145.2997283935547,44.424224853515625
2017-03-06,20.01863670349121,142.28724670410156,43.455963134765625
2017-03-07,20.015777587890625,142.51766967773438,42.71232604980469
2017-03-08,20.14275360107422,141.86911010742188,42.61936950683594
2017-03-09,20.160066604614254,141.4679718017578,42.75880432128906
2017-03-10,20.22932243347168,141.12661743164062,42.88274002075195
2017-03-13,20.186044692993164,140.42684936523438,42.75105667114258
2017-03-14,20.40824317932129,141.0157012939453,42.41022109985352
2017-03-15,20.36784172058105,142.1250457763672,42.27079391479492
2017-03-16,20.32744026184082,142.56881713867188,42.28628158569336
2017-03-17,20.168720245361328,143.2089385986328,42.05389404296875
2017-03-20,20.194690704345703,142.8931884765625,42.115867614746094
2017-03-21,20.171607971191406,142.32989501953125,41.35673141479492
2017-03-22,20.272611618041992,143.0979766845703,41.50392532348633
2017-03-23,20.160066604614254,142.4323272705078,41.16309356689453
2017-03-24,20.08791923522949,141.68138122558594,41.147605895996094
2017-03-27,20.102352142333984,141.7922821044922,41.31026077270508
2017-03-28,20.292808532714844,142.32142639160156,41.5194091796875
2017-03-29,20.41401481628418,142.8846435546875,42.72006607055664
2017-03-30,20.659303665161133,143.27719116210938,42.79754257202149
2017-03-31,20.800701141357425,143.10653686523438,42.75105667114258
2017-04-03,20.72856330871582,142.26161193847656,41.85250854492188
2017-04-04,20.78050804138184,142.73106384277344,41.38774108886719
2017-04-05,20.67662048339844,142.51766967773438,40.86099243164063
2017-04-06,20.613130569458008,145.0949249267578,41.49617767333984
2017-04-07,21.03734016418457,145.60693359375,41.24055099487305
2017-04-10,21.08350944519043,146.11900329589844,41.66658782958984
2017-04-11,21.19028854370117,145.61549377441406,41.60462188720703
2017-04-12,21.193178176879883,145.22296142578125,41.3644905090332
2017-04-13,21.109485626220703,144.08792114257812,41.35673141479492
2017-04-17,21.20760536193848,144.8218536376953,41.581390380859375
2017-04-18,21.32302665710449,145.18882751464844,41.5194091796875
2017-04-19,21.37497901916504,145.12905883789062,41.74406814575195
2017-04-20,21.58563804626465,145.20584106445312,42.32501983642578
2017-04-21,21.626039505004883,145.7349853515625,42.43345642089844
2017-04-24,21.57987403869629,147.0662841796875,42.46443939208984
2017-04-25,21.657787322998047,147.36502075195312,42.72006607055664
2017-04-26,21.767446517944336,150.88096618652344,43.36300277709961
2017-04-27,21.77033042907715,151.43569946289062,43.44820785522461
2017-04-28,21.695297241210938,151.4954376220703,43.26230239868164
2017-05-01,21.709735870361328,151.7855987548828,43.2003288269043
2017-05-02,21.79341125488281,152.4085693359375,43.5024299621582
2017-05-03,21.86267471313477,153.45826721191406,44.41647338867188
2017-05-04,22.030054092407227,155.7027130126953,44.37774658203125
2017-05-05,22.076221466064453,153.7825469970703,44.40098571777344
2017-05-08,21.966562271118164,153.2853240966797,44.38549423217773
2017-05-09,22.13970947265625,153.32086181640625,44.98970031738281
2017-05-10,22.282060623168945,152.58175659179688,45.24531173706055
2017-05-11,22.116464614868164,152.50161743164062,43.42496871948242
2017-05-12,21.99445533752441,152.1632537841797,43.22357177734375
2017-05-15,22.16294860839844,152.7776336669922,43.34103393554688
2017-05-16,21.820146560668945,152.2700958251953,42.69894409179688
2017-05-17,21.82305145263672,150.6226806640625,43.098289489746094
2017-05-18,22.526084899902344,152.0207061767578,43.716888427734375
2017-05-19,22.883411407470703,152.83999633789062,43.84217071533203
2017-05-22,22.819503784179688,153.51673889160156,43.42715072631836
2017-05-23,22.802064895629883,153.57907104492188,42.6676139831543
2017-05-24,22.70330047607422,154.05992126464844,42.38571548461914
2017-05-25,22.74977684020996,155.5914764404297,42.44053649902344
2017-05-26,22.69748306274414,158.37872314453125,42.59714126586914
2017-05-30,22.70330047607422,159.32257080078125,43.01997756958008
2017-05-31,22.834028244018555,160.6671600341797,43.18441390991211
2017-06-01,23.185550689697266,160.84527587890625,43.58376693725586
2017-06-02,23.130346298217773,161.14805603027344,43.47414016723633
2017-06-05,23.31626892089844,162.136474609375,43.56028366088867
2017-06-06,22.92989730834961,161.57546997070312,42.73809814453125
2017-06-07,22.993804931640625,162.2433624267578,42.651954650878906
2017-06-08,22.92989730834961,161.53990173339844,42.77723693847656
2017-06-09,23.072248458862305,160.62266540527344,44.55472946166992
2017-06-12,23.019954681396484,159.96371459960938,45.31426239013672
2017-06-13,23.10129737854004,160.73841857910156,44.93059158325195
2017-06-14,23.21168708801269,161.7713623046875,45.30644607543945
2017-06-15,22.924081802368164,160.33770751953125,43.42715072631836
2017-06-16,21.85791015625,148.80613708496094,41.19550704956055
2017-06-19,21.93344497680664,146.3395538330078,40.49077224731445
2017-06-20,21.945072174072266,145.05731201171875,39.864356994628906
2017-06-21,22.14842414855957,145.27993774414062,39.55895614624024
2017-06-22,21.939254760742188,142.28797912597656,39.64509963989258
2017-06-23,21.7417106628418,139.91928100585938,39.74688720703125
2017-06-26,21.93344497680664,142.65301513671875,40.31068420410156
2017-06-27,22.08160972595215,141.81594848632812,40.77266693115234
2017-06-28,22.22686004638672,142.62632751464844,40.764835357666016
2017-06-29,22.058364868164062,141.29953002929688,40.788333892822266
2017-06-30,21.985742568969727,142.41261291503906,40.9449348449707
2017-07-03,21.892778396606445,141.42417907714844,41.22683334350586
2017-07-05,21.88115501403809,140.71180725097656,40.8431396484375
2017-07-06,21.92473030090332,139.8836669921875,40.27936935424805
2017-07-07,21.88405990600586,137.2301025390625,39.989627838134766
2017-07-10,21.27399063110352,134.46070861816406,39.292724609375
2017-07-11,21.343713760375977,134.5587158203125,39.47283554077149
2017-07-12,21.48025321960449,135.12857055664062,39.8330192565918
2017-07-13,21.80272674560547,136.77597045898438,41.74363708496094
2017-07-14,22.17748260498047,136.2416534423828,41.68098831176758
2017-07-17,22.18619155883789,136.0991668701172,42.07250595092773
2017-07-18,22.136802673339844,134.90597534179688,42.07250595092773
2017-07-19,22.04093360900879,134.67442321777344,42.36222839355469
2017-07-20,22.08451461791992,134.45181274414062,42.73809814453125
2017-07-21,22.12228012084961,133.96205139160156,42.941680908203125
2017-07-24,22.337255477905277,134.46070861816406,42.32307434082031
2017-07-25,22.81078338623047,136.39303588867188,43.14527130126953
2017-07-26,22.92118263244629,135.4313201904297,43.03563690185547
2017-07-27,23.17681884765625,135.81417846679688,43.88914489746094
2017-07-28,23.185550689697266,136.1436767578125,43.936134338378906
2017-07-31,23.237836837768555,141.14816284179688,44.37464141845703
2017-08-01,23.385995864868164,142.2255859375,44.52340698242188
2017-08-02,23.39470863342285,143.61474609375,44.47642517089844
2017-08-03,23.49348258972168,140.61392211914062,44.66435241699219
2017-08-04,23.38018226623535,139.3048553466797,45.087196350097656
2017-08-07,23.612585067749023,139.75900268554688,45.32210922241211
2017-08-08,23.70265007019043,140.47134399414062,45.99550628662109
2017-08-09,23.85758209228516,139.67886352539062,45.31426239013672
2017-08-10,23.579870223999023,139.4829864501953,43.568115234375
2017-08-11,23.503854751586918,139.49185180664062,43.57592010498047
2017-08-14,23.5915641784668,140.61392211914062,44.1777572631836
2017-08-15,23.61202621459961,139.69667053222656,43.0374755859375
2017-08-16,23.673419952392575,142.71604919433594,44.58951568603516
2017-08-17,23.299224853515625,141.65306091308594,44.43906784057617
2017-08-18,23.185211181640625,140.322021484375,44.06688690185547
2017-08-21,23.302146911621094,140.3130340576172,44.7874755859375
2017-08-22,23.392770767211918,141.76913452148438,44.77163314819336
2017-08-23,23.3752384185791,142.36769104003906,44.70830154418945
2017-08-24,22.901647567749023,135.18539428710938,42.92660903930664
2017-08-25,22.98641967773437,136.18597412109375,43.56009292602539
2017-08-28,22.811019897460938,136.27529907226562,43.10874176025391
2017-08-29,23.027347564697266,137.1775665283203,43.19584274291992
2017-08-30,22.960119247436523,137.96365356445312,43.01371383666992
2017-08-31,22.82271385192871,140.01829528808594,43.18000793457031
2017-09-01,22.910419464111328,141.35821533203125,44.51823806762695
2017-09-05,23.328458786010746,142.16221618652344,45.41304016113281
2017-09-06,23.410310745239254,141.91212463378906,45.943580627441406
2017-09-07,23.42200088500977,142.28729248046875,46.26032638549805
