Date,AAPL,MSFT,NVDA
2016-03-31,24.70720863342285,48.79834747314453,0.8723225593566895
2016-04-01,24.93389320373535,49.09876251220703,0.8850535154342651
2016-04-04,25.1900577545166,48.97506332397461,0.8764843940734863
2016-04-05,24.893091201782227,48.20638275146485,0.8752604722976685
2016-04-06,25.15378189086914,48.701168060302734,0.8764843940734863
2016-04-07,24.60519218444824,48.11801528930664,0.8674260377883911
2016-04-08,24.632396697998047,48.08266830444336,0.8730568885803223
2016-04-11,24.714000701904297,47.98548889160156,0.8784433603286743
2016-04-12,25.035913467407227,48.28590393066406,0.8774639964103699
2016-04-13,25.39861869812012,48.904388427734375,0.8994985222816467
2016-04-14,25.41221618652344,48.913211822509766,0.901946783065796
2016-04-15,24.902156829833984,49.1694450378418,0.909046709537506
2016-04-18,24.364896774291992,49.88510894775391,0.9051296710968018
2016-04-19,24.23568344116211,49.82326889038086,0.8889710903167725
2016-04-20,24.285547256469727,49.116432189941406,0.892398476600647
2016-04-21,24.0225887298584,49.284305572509766,0.8914191126823425
2016-04-22,23.95685577392578,45.75011444091797,0.8879915475845337
2016-04-25,23.820837020874023,46.04167938232422,0.892398476600647
2016-04-26,23.65534782409668,45.44971466064453,0.8931330442428589
2016-04-27,22.175050735473636,45.0079345703125,0.9134536981582642
2016-04-28,21.49724006652832,44.08904266357422,0.8862777352333069
2016-04-29,21.250141143798828,44.062538146972656,0.8698742389678955
2016-05-02,21.227474212646484,44.71636199951172,0.881381094455719
2016-05-03,21.576574325561523,43.98301696777344,0.8708536028862
2016-05-04,21.352155685424805,44.062538146972656,0.851022481918335
2016-05-05,21.26548194885254,44.1243782043457,0.8561637997627258
2016-05-06,21.14689445495605,44.5219841003418,0.8649775981903076
2016-05-09,21.16285896301269,44.23925018310547,0.8637534976005554
2016-05-10,21.306543350219727,45.07861328125,0.8804018497467041
2016-05-11,21.0989990234375,45.105125427246094,0.8828500509262085
2016-05-12,20.60407447814941,45.51154327392578,0.8708536028862
2016-05-13,20.645130157470703,45.13162612915039,1.0033056735992432
2016-05-16,21.411455154418945,45.79429244995117,1.0329300165176392
2016-05-17,21.32250213623047,44.94015502929688,1.0351332426071167
2016-05-18,21.566539764404297,45.20707321166992,1.0615746974945068
2016-05-19,21.48443603515625,44.77110290527344,1.0662264823913574
2016-05-20,21.71707344055176,45.03802490234375,1.0853232145309448
2016-05-23,21.993043899536133,44.513092041015625,1.087036371231079
2016-05-24,22.32830619812012,45.90105056762695,1.113424301147461
2016-05-25,22.72059440612793,46.37261199951172,1.1087604761123655
2016-05-26,22.90077018737793,46.1679801940918,1.1205424070358276
2016-05-27,22.887086868286133,46.55055618286133,1.1266791820526123
2016-05-31,22.775331497192383,47.15556335449219,1.1468069553375244
2016-06-01,22.45602798461914,47.0221061706543,1.1490163803100586
2016-06-02,22.287254333496094,46.69291687011719,1.1571171283721924
2016-06-03,22.332860946655277,46.07900619506836,1.140916109085083
2016-06-06,22.49479866027832,46.38150405883789,1.135024905204773
2016-06-07,22.586027145385746,46.35481262207031,1.137233853340149
2016-06-08,22.56550407409668,46.30142974853516,1.133552074432373
2016-06-09,22.727436065673828,45.92775344848633,1.1630076169967651
2016-06-10,22.540414810180664,45.80318832397461,1.1340426206588743
2016-06-13,22.20058250427246,44.61095428466797,1.1485251188278198
2016-06-14,22.227956771850582,44.33513259887695,1.150734543800354
2016-06-15,22.15496635437012,44.21057891845703,1.1625170707702637
2016-06-16,22.24847984313965,44.83338928222656,1.1671808958053589
2016-06-17,21.742156982421875,44.60206604003906,1.1468069553375244
2016-06-20,21.68970489501953,44.54866790771485,1.167426347732544
2016-06-21,21.87444496154785,45.545169830322266,1.1603078842163086
2016-06-22,21.792341232299805,45.36722946166992,1.1593255996704102
2016-06-23,21.91777229309082,46.18577194213867,1.1902540922164917
2016-06-24,21.30197525024414,44.33513259887695,1.1225067377090454
2016-06-27,20.991804122924805,43.08951568603516,1.1104786396026611
2016-06-28,21.34531784057617,43.98814392089844,1.1266791820526123
2016-06-29,21.53005599975586,44.96683120727539,1.1450891494750977
2016-06-30,21.803747177124023,45.52737045288086,1.1539252996444702
2016-07-01,21.8698787689209,45.51848220825195,1.145334005355835
2016-07-05,21.664613723754883,45.52737045288086,1.1622717380523682
2016-07-06,21.78777885437012,45.71421432495117,1.16963529586792
2016-07-07,21.881282806396484,45.71421432495117,1.200073003768921
2016-07-08,22.05006217956543,46.53276824951172,1.2481842041015625
2016-07-11,22.11847686767578,46.79079818725586,1.2769029140472412
2016-07-12,22.218830108642575,47.34239959716797,1.2960493564605713
2016-07-13,22.093395233154297,47.609336853027344,1.295557975769043
2016-07-14,22.531288146972656,47.81398010253906,1.3088133335113523
2016-07-15,22.52901077270508,47.77838897705078,1.2935948371887207
2016-07-18,22.768482208251957,48.00971221923828,1.3002219200134275
2016-07-19,22.777612686157227,47.23564529418945,1.3137227296829224
2016-07-20,22.79813575744629,49.74467849731445,1.3309050798416138
2016-07-21,22.67725372314453,49.64681243896485,1.3063583374023438
2016-07-22,22.50164794921875,50.33189010620117,1.3419511318206787
2016-07-25,22.20058250427246,50.474266052246094,1.366742730140686
2016-07-26,22.04777336120605,50.50094604492188,1.3900622129440308
2016-07-27,23.48007202148437,49.99379348754883,1.3760703802108765
2016-07-28,23.79709243774414,50.0116081237793,1.3790158033370972
2016-07-29,23.767446517944336,50.42977142333984,1.4015984535217283
2016-08-01,24.187101364135746,50.340797424316406,1.3925164937973022
2016-08-02,23.829029083251957,50.340797424316406,1.375579595565796
2016-08-03,24.1278018951416,50.68779373168945,1.3792616128921509
2016-08-04,24.2768497467041,51.06148910522461,1.404789686203003
2016-08-05,24.64603614807129,51.56862258911133,1.4285999536514282
2016-08-08,24.85011863708496,51.65761184692383,1.4418550729751587
2016-08-09,24.95101547241211,51.78216171264648,1.4455366134643557
2016-08-10,24.76527976989746,51.62200927734375,1.4362090826034546
2016-08-11,24.74922561645508,51.871131896972656,1.4654192924499512
2016-08-12,24.806550979614254,51.55082702636719,1.547404170036316
2016-08-15,25.10465240478516,51.710975646972656,1.5459315776824951
2016-08-16,25.081722259521484,51.42448806762695,1.536603569984436
2016-08-17,25.045032501220703,51.531925201416016,1.5010113716125488
2016-08-18,25.0129337310791,51.56772994995117,1.5243306159973145
2016-08-19,25.077131271362305,51.585636138916016,1.528258204460144
2016-08-22,24.88222312927246,51.630401611328125,1.5346400737762451
2016-08-23,24.960186004638672,51.82736206054688,1.5470587015151978
2016-08-24,24.77215385437012,51.881080627441406,1.523205041885376
2016-08-25,24.66666984558105,52.07802963256836,1.513122797012329
2016-08-26,24.52220726013184,51.95269393920898,1.525418043136597
2016-08-29,24.49469566345215,52.0153694152832,1.5244348049163818
2016-08-30,24.306659698486328,51.82736206054688,1.5155820846557615
2016-08-31,24.32958984375,51.4424057006836,1.5084500312805176
2016-09-01,24.474056243896484,51.558780670166016,1.552960753440857
2016-09-02,24.703369140625,51.630401611328125,1.537713885307312
2016-09-06,24.69648742675781,51.57668685913086,1.5522230863571167
2016-09-07,24.847824096679688,51.62145233154297,1.5293529033660889
2016-09-08,24.19659423828125,51.415557861328125,1.5404194593429563
2016-09-09,23.648548126220703,50.32330322265625,1.4636932611465454
2016-09-12,24.178245544433597,51.07533264160156,1.4939409494400024
2016-09-13,24.753807067871094,50.60978317260742,1.4723001718521118
2016-09-14,25.629772186279297,50.36806869506836,1.4853339195251465
2016-09-15,26.50113296508789,51.20067596435547,1.5416486263275146
2016-09-16,26.35208511352539,51.25439453125,1.5453373193740845
2016-09-19,26.044811248779297,50.967891693115234,1.5657485723495483
2016-09-20,26.042526245117188,50.8604850769043,1.5514854192733765
2016-09-21,26.037939071655277,51.710975646972656,1.5950124263763428
2016-09-22,26.283300399780277,51.76469421386719,1.5989469289779663
2016-09-23,25.84531593322754,51.415557861328125,1.5972254276275637
2016-09-26,25.88429832458496,50.94105529785156,1.5822250843048096
2016-09-27,25.93245506286621,51.881080627441406,1.636326551437378
2016-09-28,26.129653930664062,51.95269393920898,1.6422289609909058
2016-09-29,25.72378158569336,51.38867950439453,1.657475233078003
2016-09-30,25.92327880859375,51.56772994995117,1.685017704963684
2016-10-03,25.80174827575684,51.406585693359375,1.6832963228225708
2016-10-04,25.91181182861328,51.24543762207031,1.6796075105667114
2016-10-05,25.92327880859375,51.603546142578125,1.6778863668441772
2016-10-06,26.115901947021484,51.69307708740234,1.656000018119812
2016-10-07,26.154882431030277,51.74679183959961,1.6439499855041504
2016-10-10,26.611204147338867,51.96165466308594,1.6500977277755735
2016-10-11,26.668533325195312,51.20067596435547,1.6262438297271729
2016-10-12,26.90701675415039,51.12904357910156,1.6336216926574707
2016-10-13,26.824464797973636,50.95894241333008,1.6070621013641355
2016-10-14,26.9735107421875,51.406585693359375,1.6228008270263672
2016-10-17,26.955171585083008,51.2275390625,1.61345636844635
2016-10-18,26.93682289123535,51.62145233154297,1.6380479335784912
2016-10-19,26.856565475463867,51.50506210327149,1.6346046924591064
2016-10-20,26.842803955078125,51.25439453125,1.6655902862548828
2016-10-21,26.73732185363769,53.411991119384766,1.660918354988098
2016-10-24,26.978105545043945,54.61167144775391,1.7388736009597778
2016-10-25,27.11568832397461,54.60271072387695,1.767399787902832
2016-10-26,26.50572395324707,54.280418395996094,1.7745317220687866
2016-10-27,26.25119400024414,53.805908203125,1.738135814666748
2016-10-28,26.0769157409668,53.60000228881836,1.735184907913208
2016-10-31,26.03564453125,53.64476776123047,1.749940037727356
2016-11-01,25.565563201904297,53.537330627441406,1.6980515718460083
2016-11-02,25.58848762512207,53.206085205078125,1.6909193992614746
2016-11-03,25.314210891723636,53.00911712646485,1.6712464094161987
2016-11-04,25.086030960083008,52.56148147583008,1.6616556644439695
2016-11-07,25.447893142700195,54.092403411865234,1.7526447772979736
2016-11-08,25.59771156311035,54.13717269897461,1.749940037727356
2016-11-09,25.55622673034668,53.86857986450195,1.72042977809906
2016-11-10,24.84402275085449,52.55254364013672,1.666574001312256
2016-11-11,24.991539001464844,52.83902740478516,2.1633243560791016
2016-11-14,24.364620208740234,52.03327560424805,2.0568432807922363
2016-11-15,24.68729591369629,53.06078338623047,2.11955189704895
2016-11-16,25.351093292236328,53.76382446289063,2.25333023071289
2016-11-17,25.34187126159668,54.6561164855957,2.272019624710083
2016-11-18,25.367223739624023,54.39473724365234,2.295874118804932
2016-11-21,25.752138137817383,54.854400634765625,2.2865285873413086
2016-11-22,25.76826858520508,55.08875274658203,2.3030049800872803
2016-11-23,25.636890411376957,54.43980407714844,2.3143346309661865
2016-11-25,25.765968322753903,54.55698013305664,2.319013357162476
2016-11-28,25.71525764465332,54.62907409667969,2.317782163619995
2016-11-29,25.68990898132324,55.06172180175781,2.296602249145508
2016-11-30,25.473249435424805,54.31361389160156,2.270741701126098
2016-12-01,25.235849380493164,53.35822677612305,2.158437490463257
2016-12-02,25.330347061157227,53.40328598022461,2.1783854961395264
2016-12-05,25.14826774597168,54.27756118774414,2.262861728668213
2016-12-06,25.34187126159668,54.03421401977539,2.300050735473633
2016-12-07,25.59079933166504,55.314083099365234,2.341425895690918
2016-12-08,25.84202766418457,54.98960494995117,2.3022661209106445
2016-12-09,26.263811111450195,55.85487747192383,2.2613837718963623
2016-12-12,26.113998413085938,56.0351448059082,2.2064616680145264
2016-12-13,26.54961395263672,56.76521682739258,2.245374917984009
2016-12-14,26.54961395263672,56.494815826416016,2.375412702560425
2016-12-15,26.694826126098636,56.40470504760742,2.431072473526001
2016-12-16,26.729394912719727,56.15230178833008,2.4729421138763428
2016-12-19,26.88382339477539,57.34206008911133,2.5029876232147217
2016-12-20,26.95526885986328,57.26995849609375,2.590173482894897
2016-12-21,26.980623245239254,57.26995849609375,2.6064271926879883
2016-12-22,26.803152084350582,57.27896118164063,2.6379523277282715
2016-12-23,26.85616111755371,56.99956130981445,2.703709602355957
2016-12-27,27.02672004699707,57.03561019897461,2.889409065246582
2016-12-28,26.91147994995117,56.77422332763672,2.6906564235687256
2016-12-29,26.90456199645996,56.69310760498047,2.744346857070923
2016-12-30,26.694826126098636,56.00811004638672,2.6288397312164307
2017-01-03,26.770883560180664,56.40470504760742,2.512347459793091
2017-01-04,26.74091911315918,56.15230178833008,2.5709636211395264
2017-01-05,26.87690734863281,56.15230178833008,2.505697011947632
2017-01-06,27.17654228210449,56.63901901245117,2.539192914962769
2017-01-09,27.425466537475582,56.458770751953125,2.6421384811401367
2017-01-10,27.45312118530273,56.44073486328125,2.622189521789551
2017-01-11,27.600635528564453,56.95448303222656,2.5899269580841064
2017-01-12,27.48539352416992,56.43173599243164,2.547565460205078
2017-01-13,27.43698501586914,56.51283645629883,2.547318935394287
2017-01-17,27.65825080871582,56.359622955322266,2.4901814460754395
2017-01-18,27.65594482421875,56.33257293701172,2.5354979038238525
2017-01-19,27.607545852661133,56.15230178833008,2.5899269580841064
2017-01-20,27.65825080871582,56.54889297485352,2.561603307723999
2017-01-23,27.67669105529785,56.74718475341797,2.5882022380828857
2017-01-24,27.65134048461914,57.251930236816406,2.6433703899383545
2017-01-25,28.09156036376953,57.39614486694336,2.6546995639801025
2017-01-26,28.105396270751957,57.927921295166016,2.700508117675781
2017-01-27,28.10769844055176,59.28892135620117,2.752720355987549
2017-01-30,28.033945083618164,58.70304489135742,2.7096211910247803
2017-01-31,27.96940422058105,58.27042770385742,2.6889331340789795
2017-02-01,29.674997329711918,57.30601119995117,2.8064112663269043
2017-02-02,29.624292373657227,56.93645477294922,2.8418755531311035
2017-02-03,29.751060485839844,57.39614486694336,2.8170011043548584
2017-02-06,30.029939651489254,57.360084533691406,2.889162302017212
2017-02-07,30.315746307373047,57.170806884765625,2.933985471725464
2017-02-08,30.43329620361328,57.089691162109375,2.9211788177490234
2017-02-09,30.65320205688477,57.73863983154297,2.866257667541504
2017-02-10,30.583763122558597,57.68456268310547,2.798283576965332
2017-02-13,30.854602813720703,58.33349990844727,2.669230461120605
2017-02-14,31.255056381225582,58.55113220214844,2.6790812015533447
2017-02-15,31.368484497070312,58.51486587524414,2.684499979019165
2017-02-16,31.331457138061523,58.505802154541016,2.64139986038208
2017-02-17,31.417112350463867,58.59648895263672,2.640906572341919
2017-02-21,31.64396476745605,58.47858810424805,2.735480546951294
2017-02-22,31.73886108398437,58.3607177734375,2.731288433074951
2017-02-23,31.604610443115234,58.59648895263672,2.478035688400269
2017-02-24,31.63470268249512,58.59648895263672,2.501955270767212
2017-02-27,31.697208404541016,58.24282836914063,2.574700832366944
2017-02-28,31.711088180541992,58.01614761352539,2.502448081970215
2017-03-01,32.35923767089844,58.88665771484375,2.5347516536712646
2017-03-02,32.1671142578125,58.0433464050293,2.441292285919189
2017-03-03,32.356929779052734,58.260963439941406,2.427236557006836
2017-03-06,32.25507736206055,58.27910614013672,2.4084959030151367
2017-03-07,32.2967529296875,58.3969955444336,2.4348809719085693
2017-03-08,32.17636489868164,58.93200302124024,2.4304418563842773
2017-03-09,32.102294921875,58.69622802734375,2.429949283599853
2017-03-10,32.208778381347656,58.87758255004883,2.44425106048584
2017-03-13,32.22267532348633,58.6780891418457,2.511572360992432
2017-03-14,32.1740608215332,58.406063079833984,2.5098462104797363
2017-03-15,32.514347076416016,58.71436309814453,2.528834104537964
2017-03-16,32.56757736206055,58.61461639404297,2.5599052906036377
2017-03-17,32.40553665161133,58.82317352294922,2.615635395050049
2017-03-20,32.745826721191406,58.87758255004883,2.698984146118164
2017-03-21,32.37083053588867,58.22470474243164,2.6116905212402344
2017-03-22,32.73655700683594,58.96827697753906,2.66495418548584
2017-03-23,32.620819091796875,58.82317352294922,2.6407878398895264
2017-03-24,32.55601119995117,58.92291259765625,2.650158166885376
2017-03-27,32.611572265625,59.03172302246094,2.669393539428711
2017-03-28,33.287498474121094,59.20402145385742,2.6555840969085693
2017-03-29,33.361576080322266,59.36725997924805,2.6469523906707764
2017-03-30,33.31759262084961,59.58486175537109,2.6977522373199463
2017-03-31,33.255096435546875,59.72088241577149,2.6861610412597656
2017-04-03,33.26435089111328,59.43979644775391,2.672598600387573
2017-04-04,33.51203536987305,59.60301208496094,2.485186815261841
2017-04-05,33.33842468261719,59.44886016845703,2.4666919708251958
2017-04-06,33.255096435546875,59.60301208496094,2.484693050384521
2017-04-07,33.1810188293457,59.55766677856445,2.4740896224975586
2017-04-10,33.14167022705078,59.42164993286133,2.410961151123047
2017-04-11,32.78518295288086,59.376312255859375,2.4195921421051025
2017-04-12,32.82453918457031,59.14962005615234,2.399618148803711
2017-04-13,32.65092086791992,58.89570999145508,2.3547375202178955
2017-04-17,32.83146667480469,59.376312255859375,2.446964263916016
2017-04-18,32.68563461303711,59.29470443725586,2.448444128036499
2017-04-19,32.565269470214844,58.97732162475586,2.45806097984314
2017-04-20,32.972679138183594,59.39444732666016,2.497023582458496
2017-04-21,32.9333381652832,60.21056365966797,2.507380485534668
2017-04-24,33.25046157836914,61.23521423339844,2.5386974811553955
2017-04-25,33.45648193359375,61.588897705078125,2.58283805847168
2017-04-26,33.25972366333008,61.50725936889648,2.565083742141724
2017-04-27,33.28519821166992,61.90623474121094,2.605031967163086
2017-04-28,33.252777099609375,62.07852554321289,2.571988344192505
2017-05-01,33.931026458740234,62.93999099731445,2.629690647125244
2017-05-02,34.14630508422852,62.84023284912109,2.551767110824585
2017-05-03,34.04215240478516,62.64075469970703,2.570755243301392
2017-05-04,33.919456481933594,62.39590835571289,2.5608911514282227
2017-05-05,34.481964111328125,62.56819915771485,2.5611376762390137
2017-05-08,35.419471740722656,62.51380157470703,2.534259080886841
2017-05-09,35.64633560180664,62.604469299316406,2.538451910018921
2017-05-10,35.477333068847656,62.84929656982422,2.990952968597412
2017-05-11,35.7841682434082,62.07852554321289,3.119429349899292
2017-05-12,36.28392028808594,62.006004333496094,3.153706312179565
2017-05-15,36.19093704223633,62.05133819580078,3.312020063400269
2017-05-16,36.137481689453125,63.30075454711914,3.373669147491455
2017-05-17,34.92414855957031,61.54063034057617,3.1495141983032227
2017-05-18,35.456424713134766,61.75038146972656,3.2814419269561768
2017-05-19,35.577301025390625,61.73214721679688,3.357226610183716
2017-05-22,35.79347229003906,62.425235748291016,3.4288151264190674
2017-05-23,35.74930191040039,62.635009765625,3.382652997970581
2017-05-24,35.64238739013672,62.717079162597656,3.420668840408325
2017-05-25,35.76557922363281,63.49225616455078,3.413015842437744
2017-05-26,35.70513916015625,63.80234146118164,3.501390218734741
2017-05-30,35.719085693359375,64.21275329589844,3.5761871337890625
2017-05-31,35.5075569152832,63.69289016723633,3.563350200653076
2017-06-01,35.60519027709961,63.9300422668457,3.563597679138184
2017-06-02,36.13282012939453,65.44392395019531,3.545823812484741
2017-06-05,35.77951431274414,65.91813659667969,3.653699398040772
2017-06-06,35.900386810302734,66.13702392578125,3.637160301208496
2017-06-07,36.11423110961914,66.01844787597656,3.6810998916625977
2017-06-08,36.025901794433594,65.61719512939453,3.948197603225708
2017-06-09,34.628944396972656,64.13065338134766,3.692949533462525
2017-06-12,33.80145263671875,63.6381950378418,3.702083110809326
2017-06-13,34.07340621948242,64.4316177368164,3.737384080886841
2017-06-14,33.74102020263672,64.08504486083984,3.745282888412476
2017-06-15,33.5388069152832,63.74763107299805,3.7613284587860103
2017-06-16,33.06927490234375,63.838829040527344,3.742814302444458
2017-06-19,34.01530456542969,64.63225555419922,3.8835220336914062
2017-06-20,33.70616149902344,63.75674057006836,3.877843856811523
2017-06-21,33.90605163574219,64.08504486083984,3.9365949630737305
2017-06-22,33.85024642944336,64.07594299316406,3.9094414710998535
2017-06-23,34.00135040283203,64.94230651855469,3.7973692417144775
2017-06-26,33.89443588256836,64.32218933105469,3.755897283554077
2017-06-27,33.40861892700195,63.11835479736328,3.618399858474731
2017-06-28,33.89674377441406,63.65640640258789,3.7460238933563232
2017-06-29,33.397003173828125,62.461727142333984,3.620867729187012
2017-06-30,33.476036071777344,62.86300277709961,3.5685343742370605
2017-07-03,33.35517501831055,62.16990661621094,3.439429759979248
2017-07-05,33.492305755615234,62.999794006347656,3.5312600135803223
2017-07-06,33.17620086669922,62.53468704223633,3.541874408721924
2017-07-07,33.51322937011719,63.34635543823242,3.622842788696289
2017-07-10,33.717769622802734,63.82059860229492,3.794159650802612
2017-07-11,33.827022552490234,63.82969284057617,3.84797477722168
2017-07-12,33.87583923339844,64.88758850097656,4.011640548706055
2017-07-13,34.34769058227539,65.45301055908203,3.965230941772461
2017-07-14,34.64289474487305,66.3741226196289,4.071872711181641
2017-07-17,34.763755798339844,66.89396667480469,4.054592132568359
2017-07-18,34.88462448120117,66.84834289550781,4.096805572509766
2017-07-19,35.103126525878906,67.35907745361328,4.07557487487793
2017-07-20,34.94505310058594,67.68738555908203,4.134819507598877
2017-07-21,34.92878723144531,67.2952651977539,4.149631500244141
2017-07-24,35.35183334350586,67.12197875976562,4.101493835449219
2017-07-25,35.50291442871094,67.66004943847656,4.081746578216553
2017-07-26,35.670265197753906,67.53235626220703,4.128894805908203
2017-07-27,34.996192932128906,66.72069549560547,3.9926297664642334
2017-07-28,34.74982070922852,66.61125946044922,4.058047771453857
2017-07-31,34.570831298828125,66.30115509033203,4.011640548706055
2017-08-01,34.87763977050781,66.19173431396484,4.060516834259033
2017-08-02,36.52565383911133,65.89990234375,4.058047771453857
2017-08-03,36.16072845458984,65.7995834350586,4.109641075134277
2017-08-04,36.35131454467773,66.28295135498047,4.127661228179932
2017-08-07,36.91381072998047,66.02758026123047,4.254545211791992
2017-08-08,37.209022521972656,66.38327026367188,4.203939437866211
2017-08-09,37.43680953979492,66.09141540527344,4.248620510101318
2017-08-10,36.2443962097168,65.12471771240234,4.066688060760498
2017-08-11,36.7484245300293,66.11878967285156,3.8499486446380615
2017-08-14,37.30146789550781,67.11284637451172,4.157037258148193
2017-08-15,37.70984649658203,67.13117980957031,4.121983051300049
2017-08-16,37.55816650390625,67.52542114257812,4.076809406280518
2017-08-17,36.83710479736328,66.37936401367188,3.985966682434082
2017-08-18,36.75307846069336,66.46188354492188,3.9867076873779297
2017-08-21,36.6854248046875,66.15015411376953,3.928696632385254
2017-08-22,37.28512954711914,67.07615661621094,4.016160011291504
2017-08-23,37.33180236816406,66.67274475097656,4.096458435058594
2017-08-24,37.1661262512207,66.645263671875,4.081387996673584
