Price,Close,High,Low,Open,Volume
Ticker,LKOH.ME,LKOH.ME,LKOH.ME,LKOH.ME,LKOH.ME
Date,,,,,
2015-11-20,1584.0096435546875,1591.4931536817176,1565.9244940810315,1574.7799506142032,701838
2015-11-23,1654.3548583984375,1655.103179046241,1568.4191768279186,1582.1389469631927,1774721
2015-11-24,1607.0218505859375,1661.6515515374635,1588.313069746709,1655.727104271708,1818506
2015-11-25,1625.730224609375,1635.1470361763431,1603.4668114322844,1604.901181388184,941355
2015-11-26,1620.554443359375,1637.5170386315356,1606.7098255632138,1628.7238518963986,791621
2015-11-27,1583.6357421875,1616.9374606496665,1580.5176123082206,1615.315972211467,1297859
2015-11-30,1580.3302001953125,1604.7763010973215,1563.055643738707,1578.7711356957916,1166769
2015-12-01,1595.8585205078125,1598.9142262150924,1570.2898611327362,1589.6222621236475,651235
2015-12-02,1581.14111328125,1605.8367608737142,1571.5373349133047,1595.858746048868,608502
2015-12-03,1595.8585205078125,1602.7184047303938,1574.8423602036569,1574.9670549208597,668360
2015-12-04,1552.765869140625,1608.7052270262132,1545.8437138863922,1596.4821000467712,1429326
2015-12-07,1502.9384765625,1560.9356874837915,1500.1321599050184,1553.140363435231,1135320
2015-12-08,1482.919921875,1511.6691358967742,1465.5208206920045,1502.81367883499,1102944
2015-12-09,1487.41015625,1502.6265669127076,1471.7570856667317,1487.285309271318,931029
2015-12-10,1524.7652587890625,1524.7652587890625,1477.9933183354103,1484.2295770625637,1071891
2015-12-11,1527.883544921875,1534.8058537202464,1514.2884690512685,1521.023659618144,692622
2015-12-14,1517.1573486328125,1531.6254412429255,1496.5776908310957,1515.4111653991486,955044
2015-12-15,1525.8878173828125,1539.4828918724988,1512.9163687664843,1518.5914251150061,1052408
2015-12-16,1506.0567626953125,1532.1866307206037,1496.702372864907,1528.631993035537,1081645
2015-12-17,1513.539794921875,1530.1905730929109,1484.4787721571531,1509.2368378644626,1227327
2015-12-18,1451.239990234375,1507.927527449689,1451.2399902343752,1505.4330236821959,1367160
2015-12-21,1458.473876953125,1461.7167012161567,1445.1906146953565,1455.293476181705,659634
2015-12-22,1492.6632080078125,1506.5186747292823,1470.917983691709,1501.0021086112083,1037796
2015-12-23,1486.2489013671875,1499.719435216437,1456.1647717458552,1456.5495501785608,1044237
2015-12-24,1491.5731201171875,1511.9071819948472,1486.2490202299794,1494.5879228035612,614452
2015-12-25,1481.8868408203125,1501.0021992947165,1479.0002981293612,1497.6666701728323,211907
2015-12-28,1481.6943359375,1486.5052403010422,1471.7518002528461,1480.4756361407199,291647
2015-12-29,1509.7259521484375,1509.7259521484375,1477.8455682357894,1481.6942916114856,624311
2015-12-30,1504.786865234375,1524.0304850972382,1497.8592873677276,1509.341251243911,590371
2016-01-04,1481.8868408203125,1511.265462195877,1481.3095949241078,1509.982554333232,445334
2016-01-05,1526.66064453125,1530.9583553608225,1477.9743446018515,1481.8871203580322,640945
2016-01-06,1525.3778076171875,1541.6706786646223,1516.7823855568874,1523.581704865856,608554
2016-01-11,1448.3388671875,1502.7341955763636,1447.8258292915941,1488.0449621941295,989720
2016-01-12,1426.2730712890625,1455.5874898704299,1422.2318794782411,1427.2352523580678,1172810
