,AAPL,MSFT,NVDA
2025-05-29,-0.002347813658760245,0.0028819874500385367,0.03197357277991042
2025-05-30,0.004491065205679767,0.0036559337223289745,-0.02960266115496779
2025-06-02,0.004223041295792207,0.003491235050856467,0.016513480023339078
2025-06-03,0.0077536736046806,0.0021622886241203787,0.02756808665748789
2025-06-04,-0.0022161650182521697,0.0019420307277240312,0.0049446222257429895
2025-06-05,-0.010856447081017073,0.008179949283099397,-0.013692465232481688
2025-06-06,0.01626523509585187,0.005756616845517648,0.012282178320791814
2025-06-09,-0.01218648610130657,0.00502584810814799,0.006400664331389194
2025-06-10,0.006037757903317953,-0.0038784777372109502,0.00928162747531669
2025-06-11,-0.019380322949579032,0.003603443358605851,-0.00781099204181146
2025-06-12,0.0021106373444395032,0.013137486574020585,0.015078620024351785
2025-06-13,-0.01390137208702047,-0.008198597350110859,-0.021117987702598207
2025-06-16,0.009978075593870983,0.008762276031693439,0.018977769514789244
2025-06-17,-0.014109814759667216,-0.0022984420817149243,-0.003947299019355199
2025-06-18,0.0047932056043871185,0.0045915497885866685,0.009392341866327314
2025-06-20,0.022235471994094702,-0.0059312404051024,-0.011267461279875768
2025-06-23,0.0024845375093720534,0.017853891208469364,0.002222033110522048
2025-06-24,-0.005973140609259353,0.008421204059457565,0.025543160647058194
2025-06-25,0.006270870715325394,0.004397508533107164,0.04242729173228188
2025-06-26,-0.0027822676154380943,0.01046772354874026,0.004590581009058958
2025-06-27,0.0003979410558212493,-0.0030400682162241566,0.017457341797913806
2025-06-30,0.020136058667707957,0.0029596898479171685,0.0015202623176175933
2025-07-01,0.012833452102963605,-0.010834346316186405,-0.030134902803088615
2025-07-02,0.021987260950303344,-0.0019528864190574424,0.025440049408417487
2025-07-03,0.005211464441901015,0.015657979427266433,0.013203338767271866
2025-07-07,-0.01700166800192804,-0.002247737597016908,-0.0069273647563194984
2025-07-08,0.00028574888794974385,-0.0022125457601855913,0.011060960956559285
2025-07-09,0.005366265423001337,0.013778488934128141,0.01783991419349995
2025-07-10,0.005996959284133574,-0.00403985455082978,0.007462319290115538
2025-07-11,-0.005902237441488545,0.003662414254598012,0.00498446404835029
2025-07-14,-0.012101746276944603,-0.0005962645585242399,-0.005167298974124712
2025-07-15,0.0023460746789218945,0.005550955134918212,0.03961435549979164
2025-07-16,0.005008772285351348,-0.000395485187894451,0.0039173637032288156
2025-07-17,-0.000666471075739139,0.011953149140367714,0.009466663156953992
2025-07-18,0.005508083259678109,-0.0032297877444271705,-0.0034162279330356426
2025-07-21,0.006136958169459916,1.959720668498477e-05,-0.005992023379618239
2025-07-22,0.008995652272855814,-0.009435419138426049,-0.025709918154959155
2025-07-23,-0.0011667552749852206,0.001186807693188463,0.022202728440875674
2025-07-24,-0.0018228608718340311,0.009854994878966572,0.01718378355484962
2025-07-25,0.0005613057539113342,0.005524279409772959,-0.0013823511113733034
2025-07-28,0.0007945430080793514,-0.0023582995889039893,0.018558706011775783
2025-07-29,-0.013072746112031908,0.0001365763112115559,-0.007040365265865489
2025-07-30,-0.010563460319450435,0.0013062535444179346,0.021197159985772096
2025-07-31,-0.007104788725402322,0.03871549376276917,-0.007840168738458608
2025-08-01,-0.025321495083900025,-0.017757454501036385,-0.02360813313042165
2025-08-04,0.004781486560355042,0.02176076702193619,0.03551205386204792
2025-08-05,-0.0021168743093804565,-0.014839652455778563,-0.009713759671598154
2025-08-06,0.04965340673029406,-0.005338660462853362,0.00648631256330745
2025-08-07,0.03129867580081669,-0.007841059141235895,0.007496111733235722
2025-08-08,0.04148537082908632,0.002301257913606136,0.010619929076134405
2025-08-11,-0.008372382699320724,-0.0005172863480300549,-0.003509187566709926
2025-08-12,0.010813746316393313,0.014215065572963148,0.006023823636406966
2025-08-13,0.0158974216511254,-0.016498373118956522,-0.00860871283154907
2025-08-14,-0.002359966075287545,0.003643071135835285,0.002365181755543233
2025-08-15,-0.005125279942778782,-0.004431033203343482,-0.008662863949559174
2025-08-18,-0.003027109285002716,-0.00591948124322883,0.008607866666713093
2025-08-19,-0.0014302786403730394,-0.014276562874518284,-0.03562511944759006
2025-08-20,-0.01993195232786782,-0.007976451403961526,-0.0013673872327899517
2025-08-21,-0.004923352764199862,-0.0012882869418611165,-0.0023974359871052897
2025-08-22,0.012636554777214037,0.005912245460434562,0.01705575365991141
2025-08-25,-0.0026377932083896383,-0.005872543861520363,0.010173386265126538
2025-08-26,0.009420188869659007,-0.004412212624105294,0.01084138688430425
2025-08-27,0.005132705068832344,0.009318217456835143,-0.0009356441344730015
2025-08-28,0.00894076936832544,0.005706590586414428,-0.007905684347558228
2025-08-29,-0.0018076536179272296,-0.005805241294150498,-0.0338116466997187
2025-09-02,-0.01047942727700324,-0.0031033664187019028,-0.01971299554035788
2025-09-03,0.0373823624781906,0.0004552554554271282,-0.0009373019060499033
2025-09-04,0.005478255147428612,0.005171122521180571,0.006076950550765403
2025-09-05,-0.0003753809042095213,-0.02586463055096022,-0.02740221884663452
2025-09-08,-0.0075800588456242934,0.006443864761660478,0.0076938900620184825
2025-09-09,-0.014950617910709951,0.000421411494651025,0.014451531924085437
2025-09-10,-0.03279128924421748,0.003924776173786171,0.03775340801335858
2025-09-11,0.014185256289725778,0.0012782654585938857,-0.0008463379046128594
2025-09-12,0.017410544677714412,0.01758853563370355,0.00366213060461007
2025-09-15,0.011173251296469289,0.010651041068103773,-0.000393775198590518
2025-09-16,0.006107199861764556,-0.012339041448305998,-0.01627801633419068
2025-09-17,0.0035210514987458197,0.0019233033838723657,-0.02659722573672685
2025-09-18,-0.004655396469492423,-0.0030830128492871367,0.034343907050311984
2025-09-19,0.03153055905444013,0.018473177605974556,0.002436841597579509
2025-09-22,0.042192926809499376,-0.006741691301309416,0.03853037099794587
2025-09-23,-0.006464106315850593,-0.010198590081382797,-0.0286176198630681
2025-09-24,-0.00836727303900453,0.0018049856884045923,-0.008216092814310905
2025-09-25,0.017911586361791798,-0.006134617126464903,0.004060239115786679
2025-09-26,-0.005504203212560732,0.008699193227658775,0.0028099377437866835
2025-09-29,-0.004040110110226536,0.0061204881464984595,0.020331794555995764
2025-09-30,0.0007857916558773326,0.006488883667235434,0.025677906350132673
2025-10-01,0.003215156193108193,0.0033922699061861294,0.0035311344228334818
2025-10-02,0.006555106605745209,-0.00766826238902496,0.008773586043048454
2025-10-03,0.0034552749860345955,0.0031168372711034564,-0.006746217139680155
2025-10-06,-0.005167942554399119,0.021455679866967614,-0.011148158633220717
2025-10-07,-0.0008183689390834914,-0.008721782348420248,-0.002698474399719153
2025-10-08,0.006141391255694906,0.0016589825866439867,0.021756877926821794
2025-10-09,-0.01570046617776999,-0.004678836268896092,0.0181309024591787
2025-10-10,-0.03513202373666413,-0.022142332166579237,-0.05009965424291529
2025-10-13,0.009697171504895685,0.006029220711885053,0.02778257462143685
2025-10-14,0.00044406003543251416,-0.0009341595257685853,-0.04501918551539941
2025-10-15,0.006316538166847074,-0.0002726672819957088,-0.0011115265297290122
2025-10-16,-0.007608880303073384,-0.003551099031847471,0.010950201943594529
2025-10-17,0.019370614298066968,0.0038432566811454905,0.007725450946719725
2025-10-20,0.03868091586874822,0.006230715834924183,-0.0031706243698508274
2025-10-21,0.002018984251537681,0.0016820443005931551,-0.00813635997691975
2025-10-22,-0.016576795313850923,0.005548087855479444,-0.0048694478514956785
2025-10-23,0.004362573196799779,3.845842228766827e-05,0.010374250807994478
2025-10-24,0.012404622431380297,0.005841953929257571,0.022258075742306538
2025-10-27,0.022535281491603776,0.014993758744934915,0.02769209902090619
2025-10-28,0.0007065817472202696,0.019654294732463384,0.04861852795844257
2025-10-29,0.002598920228257029,-0.0009597821625897396,0.029457834303714847
2025-10-30,0.0062834438049241825,-0.029590522317628043,-0.020248021637990554
2025-10-31,-0.0038023163929237214,-0.015236478531260644,-0.001973427507416581
2025-11-03,-0.00489417009759574,-0.001507418323937415,0.021448408886442394
2025-11-04,0.0036728713253904033,-0.005235840547967108,-0.04039310517318384
2025-11-05,0.00037028919398096605,-0.014038573139475652,-0.017669896884460634
2025-11-06,-0.001370664856813697,-0.020035317501692518,-0.03720852260072771
2025-11-07,-0.0048305519247424655,-0.0005634231787690069,0.0003720706324958911
2025-11-10,0.0045383652656738604,0.018308867087363012,0.05631658017812047
2025-11-11,0.021371186435946044,0.005282451466600335,-0.030037184813656914
2025-11-12,-0.006487844507193863,0.004824433187104127,0.003307835239326984
2025-11-13,-0.0019032581452380626,-0.015476992243605103,-0.036467038572443045
2025-11-14,-0.001980375185918426,0.013597028572045033,0.01755872270450265
2025-11-17,-0.018338307268199294,-0.005286603224289976,-0.01895107821334019
2025-11-18,-7.473925559597916e-05,-0.02736664414833978,-0.0284833115576415
2025-11-19,0.004179092340407031,-0.013599853620500646,0.02805448528161314
2025-11-20,-0.008638626557415208,-0.018000594884948207,-0.032032397823777536
