,SBER.ME,VTBR.ME,TCSG.ME
2022-05-25,122.93651878413954,0.018982946286602218,2176.249157046764
2022-05-26,123.39662413599683,0.01890397701703558,2154.3902276423096
2022-05-27,124.72307256551886,0.01906484854971943,2187.639044399473
2022-05-30,125.12101872169653,0.019122392618861353,2217.7082255003247
2022-05-31,122.45615024595794,0.018862096235842882,2176.8510074012966
2022-06-01,123.93442991231967,0.018990407395369415,2190.451168393129
2022-06-02,124.53491484245671,0.019045067357585533,2218.257177027887
2022-06-03,123.6052516939549,0.018940336012706525,2216.201904315353
2022-06-06,123.13237286584773,0.018857297962087377,2205.076383441888
2022-06-07,123.61115158918749,0.018882129122376377,2209.2276501354154
2022-06-08,124.02969703751458,0.018909048123004563,2229.9120888630864
2022-06-09,123.2934139577937,0.018828092488206844,2224.572232129531
2022-06-10,123.34056271878755,0.018792875731076266,2218.661247674335
2022-06-13,123.71007226287718,0.01881327572479914,2230.1838275279397
2022-06-14,123.65224500421594,0.01880727696801372,2239.2764549799194
2022-06-15,123.31500575874749,0.018753556887264735,2236.4559928026306
2022-06-16,123.40179824110187,0.018737781771072794,2238.1244939059425
2022-06-17,123.67969756746831,0.01875295638990203,2249.1434109027864
2022-06-20,123.46106623018989,0.018722046157566393,2252.6295198535922
2022-06-21,123.33297340604236,0.018689888397743114,2252.599158561968
