,NLMK.ME,GMKN.ME,CHMF.ME
const,0.0012014116590487562,0.0004963576240691362,0.0010274165102658241
L1.NLMK.ME,-0.09415172620375913,0.009384338230391618,-0.003244516338824506
L1.GMKN.ME,0.01905963050254424,0.03919864759524214,0.028178952521990257
L1.CHMF.ME,0.08708548746381489,0.01655747428508218,-0.05338990985369049
