,NLMK.ME,GMKN.ME,CHMF.ME
2022-08-05,171.9144484964671,21905.88268678762,1214.4776636268832
2022-08-08,172.11846454482225,21917.828779596035,1215.6760624676335
2022-08-09,172.32272270516015,21929.7813870533,1216.8756438412738
2022-08-10,172.52722326480236,21941.74051271209,1218.0764089146812
2022-08-11,172.73196651141143,21953.706160127025,1219.278358855884
2022-08-12,172.93695273299127,21965.678332854663,1220.4814948340636
2022-08-15,173.1421822178876,21977.657034453496,1221.6858180195543
2022-08-16,173.34765525478835,21989.642268483964,1222.8913295838456
2022-08-17,173.55337213272395,22001.634038508444,1224.0980306995832
2022-08-18,173.75933314106794,22013.632348091254,1225.3059225405696
2022-08-19,173.9655385695372,22025.63720079866,1226.5150062817656
2022-08-22,174.17198870819243,22037.648600198874,1227.7252830992918
2022-08-23,174.3786838474386,22049.66654986205,1228.9367541704287
2022-08-24,174.58562427802528,22061.69105336029,1230.149420673619
2022-08-25,174.79281029104706,22073.722114267643,1231.3632837884682
2022-08-26,175.00024217794402,22085.759736160107,1232.5783446957455
2022-08-29,175.20792023050208,22097.803922615632,1233.7946045773856
2022-08-30,175.41584474085346,22109.85467721412,1235.0120646164892
2022-08-31,175.624016001477,22121.91200353742,1236.2307259973243
2022-09-01,175.83243430519872,22133.975905169347,1237.450589905328
2022-09-02,176.04109994519206,22146.046385695652,1238.6716575271066
2022-09-05,176.25001321497842,22158.123448704056,1239.8939300504378
2022-09-06,176.45917440842754,22170.20709778423,1241.1174086642711
2022-09-07,176.66858381975786,22182.2973365278,1242.3420945587293
2022-09-08,176.87824174353702,22194.39416852836,1243.5679889251091
2022-09-09,177.08814847468224,22206.497597381458,1244.7950929558835
2022-09-12,177.2983043084607,22218.6076266846,1246.0234078447018
2022-09-13,177.50870954048997,22230.72426003726,1247.2529347863908
2022-09-14,177.71936446673848,22242.84750104087,1248.483674976957
2022-09-15,177.93026938352585,22254.977353298826,1249.7156296135865
2022-09-16,178.1414245875234,22267.113820416493,1250.948799894647
2022-09-19,178.35283037575448,22279.256906001203,1252.1831870196886
2022-09-20,178.56448704559494,22291.40661366225,1253.4187921894452
2022-09-21,178.77639489477355,22303.562947010898,1254.6556166058356
2022-09-22,178.98855422137234,22315.72590966038,1255.8936614719644
2022-09-23,179.20096532382718,22327.895505225904,1257.1329279921233
2022-09-26,179.413628500928,22340.07173732464,1258.3734173717926
2022-09-27,179.62654405181945,22352.254609575743,1259.615130817642
2022-09-28,179.83971227600102,22364.44412560033,1260.858069537532
2022-09-29,180.05313347332776,22376.6402890215,1262.1022347405146
2022-09-30,180.26680794401048,22388.843103464325,1263.3476276368356
2022-10-03,180.4807359886163,22401.05257255586,1264.5942494379342
2022-10-04,180.69491790806902,22413.268699925124,1265.8421013564455
2022-10-05,180.90935400364955,22425.491489203127,1267.0911846062008
2022-10-06,181.1240445769964,22437.720944022858,1268.3415004022297
2022-10-07,181.33898993010592,22449.95706801928,1269.5930499607603
2022-10-10,181.55419036533297,22462.19986482935,1270.845834499221
2022-10-11,181.76964618539117,22474.449338091992,1272.0998552362414
