,GAZP.ME,LKOH.ME,ROSN.ME
2022-08-31,281.9660285877495,4696.362627063251,418.21307802872354
2022-09-01,282.1918972918198,4700.567463989888,418.4961958492695
2022-09-02,282.4179469278688,4704.77606567129,418.77950533216296
2022-09-05,282.6441776408319,4708.988435478189,419.0630066071537
2022-09-06,282.87058957576073,4713.204576784336,419.3466998040792
2022-09-07,283.09718287782295,4717.4244929665,419.630585052865
2022-09-08,283.32395769230266,4721.648187404477,419.91466248352447
2022-09-09,283.5509141646002,4725.875663481084,420.198932226159
2022-09-12,283.7780524402325,4730.106924582173,420.48339441095806
2022-09-13,284.005372664833,4734.341974096622,420.7680491681993
2022-09-14,284.2328749841517,4738.580815416347,421.05289662824856
2022-09-15,284.46055954405557,4742.823451936299,421.3379369215599
2022-09-16,284.6884264905283,4747.069887054468,421.6231701786757
2022-09-19,284.91647596967044,4751.320124171889,421.9085965302267
2022-09-20,285.14470812769974,4755.57416669264,422.1942161069321
2022-09-21,285.37312311095104,4759.832018023846,422.48002903959963
2022-09-22,285.6017210658763,4764.093681575685,422.7660354591255
2022-09-23,285.8305021390449,4768.359160761387,423.0522354964945
2022-09-26,286.05946647714353,4772.628458997237,423.33862928278023
2022-09-27,286.2886142269765,4776.901579702581,423.62521694914494
2022-09-28,286.5179455354657,4781.1785262998255,423.91199862683965
2022-09-29,286.74746054965055,4785.45930221444,424.19897444720425
2022-09-30,286.9771594166885,4789.743910874962,424.4861445416676
2022-10-03,287.2070422838547,4794.032355713,424.77350904174745
2022-10-04,287.43710929854234,4798.324640163231,425.06106807905064
2022-10-05,287.6673606082627,4802.620767663412,425.3488217852731
2022-10-06,287.89779636064515,4806.920741654375,425.6367702921999
2022-10-07,288.1284167034374,4811.224565580033,425.9249137317053
2022-10-10,288.3592217845054,4815.532242887384,426.2132522357529
2022-10-11,288.5902117518337,4819.843777026511,426.50178593639555
